AE,"Rochester Institute of Technology, Dubai",http://dubai.rit.edu/,ChIJS2Pvpj9kXz4Rw8dkzYAxpZw
AE,"Skyline University College, Sharjah",http://www.skylineuniversity.com/,ChIJR2YUkQpfXz4RfMd6Ape8Gew
AE,"Synergy University, Dubai Campus",http://www.synergydubai.ae/,ChIJwRUZMaZsXz4RGUlsvyZORNQ
AE,The Emirates Academy of Hotel Managment,http://www.emiratesacademy.edu/,ChIJrzpTPFJqXz4R0XQd1Go-pt8
AE,The Petroleum Institute,http://www.pi.ac.ae/,ChIJma46HedDXj4REy5f2N3aSCQ
AE,United Arab Emirates University,http://www.uaeu.ac.ae/,ChIJK-vln9otDxQR9t2W0ORPLwA
AE,University Of Dubai,http://www.ud.ac.ae/,ChIJF6YPitBcXz4RzE4ciPDtuNI
AE,University of Jazeera,http://www.uojazeera.com/,ChIJCaQhZuZdXz4RI1k5W0pw7zM
AE,University of Sharjah,http://www.sharjah.ac.ae/,ChIJp9ZaY5tfXz4Rq_BfeTuZZ2g
AE,University of Wollongong - Dubai Campus,http://www.uowdubai.ac.ae/,ChIJowZQZmtrXz4RpXpW9fJ-M4Q
AE,Zayed University,http://www.zu.ac.ae/,ChIJTUUm0mFkXz4RKNAlMmNMXjM
AF,Afghan University,http://www.afghanuniversity.edu.af/,ChIJ099jOGFv0TgRmqVgylmvV_0
AF,Al-Birony University,http://www.au.edu.af/,NA
AF,American University of Afghanistan,http://www.auaf.edu.af/,ChIJMQGNBvRo0TgRw17eJgo4lWs
AF,Aria Institute of Higher Education,http://www.aria.edu.af/,NA
AF,Badakhshan University,http://www.badakhshan.edu.af/,ChIJy-nlqvgDxjgRug79YDolq5M
AF,Baghlan University,http://www.baghlan.edu.af/,ChIJwTa2pAbOzTgRHPx4TJpmuPk
AF,Bakhtar University,http://www.bakhtar.edu.af/,ChIJkZazxtFo0TgRvyC22fH0a_Y
AF,Balkh University,http://www.ba.edu.af/,ChIJwUl1hJy4ND8RvBBb7-vWe8c
AF,Bamiyan University,http://www.bu.edu.af/,ChIJXxQncZXr0jgRT4J8OJi54-w
AF,Bost University,http://www.bost.edu.af/,ChIJF0-UBLn31z4RpBdBQK5UlhY
AF,Dawat University,http://www.dawat.edu.af/,ChIJ55Wyw41l0TgRP8DKeexouQ4
AF,Dunya Institute of Higher Education,http://www.dunya.edu.af/,NA
AF,Faryab Higher Education Institute,http://www.faryab.edu.af/,NA
AF,Ghazni University,http://www.gu.edu.af/,ChIJTeD0HdlG1DgRkgJXsoFrJeM
AF,Herat University,http://www.hu.edu.af/,ChIJ1U9Nn4vmPD8RMO-TG0oqZGE
AF,Ibn Sina University,http://www.ibnesina.edu.af/,ChIJteEg55KQjhYRoUqaueOM_RE
AF,Jawzjan University,http://www.ju.edu.af/,ChIJASc-mKCGNj8RFiDu72Vna5Q
AF,Kaboora Institute of Higher Education,http://www.kaboora.edu.af/,ChIJ1-o5FJNu0TgR5iHO2HcY0NY
AF,Kabul Education University,http://www.keu.edu.af/,ChIJ_dCjtWlv0TgRO1aIJFVhB_g
AF,Kabul Health Sciences Institute,http://www.kabuli.edu.af/,ChIJYayzAzJv0TgRXj1grlUWrpU
AF,Kabul Medical University,http://www.kmu.edu.af/,ChIJYayzAzJv0TgRXj1grlUWrpU
AF,Kabul University,http://www.ku.edu.af/,ChIJWT8MVSxv0TgRFHJbflNde6Q
AF,Kandahar University,http://www.kan.edu.af/,ChIJcUfznIlx1j4ReGyoI2W-Rik
AF,Kardan University,http://www.kardan.edu.af/,ChIJCyaozeRu0TgRI0gXYKYOn2M
AF,Karwan Institute of Higher Education,http://www.karwan.edu.af/,ChIJNSgbKjRv0TgRNFXsJOQLXos
AF,Kateb Institute of Higher Education,http://www.kateb.edu.af/,ChIJ6VuZVX5m0TgRJkfolvzL0DA
AF,Khana-e-Noor Institute of Higher Education,http://www.ken.edu.af/,ChIJVUkTjQBs0TgRPQgctSEH8r4
AF,Khurasan University,http://www.kumsa.net/,ChIJVXk7b30H2jgRz_l8BkmpAig
AF,Maryam Institute of Higher Education,http://www.maryam.edu.af/,NA
AF,Nangarhar University,http://www.nu.edu.af/,ChIJafMtWSGm0DgROQLHuQx2LRI
AF,National Military Academy of Afghanistan,http://www.nmaa.edu.af/,ChIJEZWefG5l0TgRjaHgAC_AuGk
AF,Paktia University,http://www.pu.edu.af/,ChIJ21J6i2eS1jgRU2G2zFTM0XY
AF,Pamir University,http://www.pamir.edu.af/,ChIJAXxDo8i71zgR5AFgxJGXENw
AF,Parwan University,http://www.parwan.edu.af/,ChIJ2doFBxaR0TgRFQHG8rAqCjw
AF,Polytechnical University of Kabul,http://www.polytechnic-kabul.org/,ChIJRxhD_Gpv0TgR7ZWk0iDNbp0
AF,Rana Institute of Higher Education,http://www.rihs.edu.af/,ChIJQ4orBSBv0TgRtjTiQSiWBu4
AF,Sadat Institute of Higher Education,http://www.sadat.edu.af/,NA
AF,Salam University,http://www.salam.edu.af/,ChIJOUgD0uNu0TgRddkTnjbZyp8
AF,Shaikh Zayed University,http://www.szu.edu.af/,ChIJZ02gZ3K71zgRCkC9u6G3rXU
AF,Taj Institute of Higher Education,http://www.taj.edu.af/,ChIJBxxFaoO4ND8RAICkXlisHLM
AF,Takhar University,http://www.tu.edu.af/,ChIJASVmRA7RzjgRPVte5pK52tM
AG,American University of Antigua,http://www.auamed.org/,ChIJP5OoXUqREowRVltyZtevgUs
AG,University of Health Sciences Antigua,http://www.uhsa.ag/,ChIJDUm-GhzrEowRDQIAp76FR2A
AL,Academy of Arts,http://www.akademiaearteve.edu.al/,ChIJfc7kUp4JxkcRoBZEyqZGYlE
AL,Academy of Sports and Physical Training,http://www.aefs.edu.al/,ChIJFWLevOMIxkcRVALRADFpyCQ
AL,Agricultural University of Tirane,http://www.ubt.edu.al/,ChIJ6ZN9d_kxUBMRiK0k_grb-f4
AL,American University of Tirana,http://www.uat.edu.al/,ChIJpVGDyFE3UBMRWeDYGtinF2s
AL,Beder University,http://www.beder.edu.al/,ChIJNQgWggwxUBMRNYPcmxCOM_A
AL,Epoka University,http://www.epoka.edu.al/,ChIJfSIUjk0sUBMRhmeUqnlowZI
AL,Polytechnic University of Tirane,http://www.upt.al/,ChIJgcUMh-IwUBMRaPrp_D-eU2w
AL,"University of Elbasan ""Aleksander Xhuvani""",http://www.uniel.edu.al/,ChIJV_3s7LFDUBMR-4RB1qQUNXw
AL,"University of Gjirokstra ""Eqerem Cabej""",http://www.uogj.edu.al/,ChIJZT-zX9IcWxMRdfwx7fhwb-k
AL,"University of Korca ""Fan Noli""",http://www.unkorce.edu.al/,ChIJg8TgYA0KWhMRbitwnBJp9u4
AL,University of New York Tirana,http://www.unyt.edu.al/,ChIJ9yEKBVYwUBMRwVNc0CZIXCg
AL,"University of Shkodra ""Luigj Gurakuqi""",http://www.unishk.edu.al/,ChIJ3_BG0fwAThMR-tv2uaBP574
AL,University of Tirana,http://www.unitir.edu.al/,ChIJAQBAhR0xUBMRh-4MiCMMwNI
AL,"University of Vlora ""Ismail Qemali""",http://www.univlora.edu.al/,ChIJB2PN0dozRRMRJz8_T3vs_h4
AL,University “Pavaresia” Vlore,http://www.unipavaresia.edu.al/,ChIJoYYHuOkzRRMRbIhmzfRidaU
AM,American University of Armenia,http://www.aua.am/,ChIJIdbUPxe9akARxQdc1PfuOyE
AM,Armenian State Agrarian University,http://www.asau.am/,ChIJ1_6yPt-8akARYOgr5VyRAMk
AM,Armenian State University of Economics,http://www.asue.am/,ChIJ-4kkVua8akAR3ycG4zrFbos
AM,Eurasia International University,http://www.eiu.am/,ChIJS8uAys2iakARcPweT99HwM0
AM,European Regional Educational Academy of Armenia,http://www.eriicta.am/,ChIJg7qjCi29akAR2xWxIV4Y3MM
AM,French University in Armenia (UFAR),http://www.ufar.am/,ChIJP23bqS29akARdR6ES4xa3MM
AM,Mehrabyan Medical Institute and Medical College,http://www.armmed.am/,ChIJd6z3mkC9akAR03bqsrDy9AE
AM,Russian-Armenian (Slavonic) State University,http://www.rau.am/,ChIJpWQ1TE69akARtYPot7DYdWw
AM,State Engineering University of Armenia,http://www.seua.am/,ChIJl6J0jiC9akARiQBOvZtftd8
AM,Yerevan Haibusak University,http://www.haybusak.org/,ChIJEf73yHq9akAR6KXXEl4jYfo
AM,Yerevan State Medical University,http://www.ysmu.am/,ChIJcY9pb968akAR-CpiqJnesH4
AM,Yerevan State University,http://www.ysu.am/,ChIJO_eltei8akAR7nOj2wiz2Cs
AN,"American University of the Caribbean, Sint Maarten",http://www.aucmed.edu/,ChIJVVVVSj9pDowRJj0w0v5QtN8
AN,International University School of Medicine (IUSOM),http://www.internationaluniversity-schoolofmedicine.org/,ChIJO4p5sr0bg44RIjTJ-Obq0PY
AN,"St.James's School of Medicine, Bonaire",http://www.sjsm.org/,ChIJdSvX6BRjDowR69otli1Iv60
AN,University of Sint Eustatius School of Medicine,http://www.eustatiusmed.edu/,ChIJafnPy5duDowRfSz03MwNpoY
AN,"University of the Netherlands Antilles, Curacao",http://www.una.an/,ChIJ86KwP9GchI4R41xdbqTVwKo
AO,Universidade Católica de Angola,http://www.ucan.edu/,ChIJg-fNPkzxURoRmy8tadF6vCU
AO,Universidade Gregorio Semedo,http://www.ugs.ed.ao/,ChIJmYssXeb0URoRy0jnpZzF2KM
AO,Universidade Independente de Angola,http://www.unia.ao/,ChIJEaY2R8j0URoReeBWICCnAe8
AO,Universidade Lusíada de Angola,http://www.ulangola.net/,ChIJC9xJL1LyURoRgymspb1pZB4
AO,Universidade Metodista de Angola,http://www.uma.co.ao/,ChIJtXYNmU7yURoRpNjS7O3kZCY
AO,Universidade Metropolitana de Angola,http://www.unimetroangola.com/,ChIJA5uf5uj0URoRj7eJJTA-TSA
AO,Universidade Tecnica de Angola,http://www.utanga.co.ao/,ChIJU8g3hff3URoR4h-0_sZOOWY
AO,Univesidade Agostinho Neto,http://www.uan.ao/,ChIJXfY0Mhf2URoRmkzzHcXFg50
AR,Instituto de Enseñanza Superior del Ejército,http://www.iese.edu.ar/,ChIJX6Q-lpW1vJUR5J68pYTMGdk
AR,"Instituto Nacional de Educación Física ""General Manuel Belgrano""",http://www.unlu.edu.ar/Belgrano.htm,NA
AR,Instituto Tecnológico de Buenos Aires,http://www.itba.edu.ar/,ChIJS6RjZTI1o5URla8p7lnQfmg
AR,Instituto Universitario Aeronáutico,http://www.iua.edu.ar/,ChIJ7-fUatihMpQRKDyWhEt_MDM
AR,Instituto Universitario CEMA,http://www.cema.edu.ar/,NA
AR,Instituto Universitario de Ciencias de la Salud Fundación H.A. Barceló,http://www.barcelo.edu.ar/,ChIJfeInjJjKvJURcNIRoeNsncY
AR,Instituto Universitario de Estudios Navales y Marítimos,http://www.inun.edu.ar/,NA
AR,Instituto Universitario de la Policia Federal,http://www.universidad-policial.edu.ar/,ChIJgQnE6UbKvJURYYLaQ11lyW8
AR,Instituto Universitario Nacional del Arte,http://www.iuna.edu.ar/,ChIJVeBgs1KxvJURdaPi2wh-BiU
AR,Universidad Abierta Interamericana,http://www.vaneduc.edu.ar/uai/,ChIJecsFuRKrt5URHxf5LEfFSZs
AR,Universidad Adventista del Plata,http://www.uapar.edu/,ChIJm6gtuEEutJURk09FtJc9OiA
AR,Universidad Argentina de la Empresa,http://www.uade.edu.ar/,ChIJNZvIarrKvJURp2WmvEzCLRo
AR,"Universidad Argentina ""John F. Kennedy""",http://www.kennedy.edu.ar/,NA
AR,Universidad Atlantida Argentina,http://www.atlantida.edu.ar/,ChIJYQ1eyyPchJUR3pnjC3AZRww
AR,Universidad Austral Buenos Aires,http://www.austral.edu.ar/,ChIJS9Ww7s00o5URoUOuj5Y5n2k
AR,Universidad Autónoma de Entre Ríos,http://www.uader.edu.ar/,ChIJr3lq4gforZUR-sUn6K8yWx8
AR,Universidad Blas Pascal,http://www.ubp.edu.ar/,ChIJO3GYXnIc90cR_nkihMPT6yk
AR,"Universidad CAECE, Buenos Aires",http://www.caece.edu.ar/,ChIJb2WzgNLKvJURl_YnbvTbuOs
AR,Universidad Católica Argentina Santa Maria de los Buenos Aires,http://www.uca.edu.ar/,ChIJ7cyrKCo1o5URSYt2BByzoAc
AR,Universidad Católica de Córdoba,http://www.uccor.edu.ar/,ChIJnf0eb4SiMpQR-PxYqN67XWs
AR,Universidad Católica de Cuyo,http://www.uccuyo.edu.ar/,ChIJ-wol3OJAgZYRrj0oQTBU6H8
AR,Universidad Católica de La Plata,http://www.ucalp.edu.ar/,ChIJM6pisCjmopURxcD-_TTMHFA
AR,Universidad Católica de Salta,http://www.ucasal.edu.ar/,ChIJq6qqmk_BG5QRd0JWOQLG2mk
AR,Universidad Católica de Santa Fé,http://www.ucsf.edu.ar/,ChIJnzaT7ACqtZURs-J7q0sfmtM
AR,Universidad Católica de Santiago del Estero,http://www.ucse.edu.ar/,ChIJP7PKePhRO5QRKokOMXbO44M
AR,Universidad Champagnat,http://www.uch.edu.ar/,ChIJdcLVpCOPswER6UkqA0JiRSo
AR,Universidad de Belgrano,http://www.ub.edu.ar/,ChIJ43ttk8i1vJURPy0-7mnvZAg
AR,Universidad de Bologna - Representación en Buenos Aires,http://www.unibo.edu.ar/,ChIJG6FKVrzKvJURoUH1WaC9G5U
AR,Universidad de Buenos Aires,http://www.uba.ar/,ChIJE1bNX8vKvJURFbYSKI1Gw0I
AR,Universidad de Ciencias Empresariales y Sociales,http://www.uces.edu.ar/,ChIJhbDnkLjKvJURSHJiP8h5z_8
AR,Universidad de Concepción del Uruguay,http://www.ucu.edu.ar/,ChIJsZLakgHbr5URvTtwhV1aquw
AR,Universidad de Congreso,http://www.ucongres.edu.ar/,ChIJ-zpk2RAJfpYR1yw4h3-0q5w
AR,Universidad de Flores - Buenos Aires,http://www.uflo.edu.ar/,ChIJ7Xmt3TvKvJUR9Bpzo2XTJrs
AR,Universidad del Aconcagua,http://www.uda.edu.ar/,ChIJVcR0uSIJfpYRvEXzyhkL1JQ
AR,Universidad de la Cuenca del Plata,http://www.ucp.edu.ar/,ChIJXe3xkb9sRZQRiwWULf9Ef5E
AR,Universidad de la Fraternidad de Agrupaciones Santo Tomas de Aquino (FASTA),http://www.ufasta.edu.ar/,ChIJFVygI6XehJURQzO1gSyCYO8
AR,Universidad de la Marina Mercante,http://www.udemm.edu.ar/,ChIJe2B3HunKvJURmJB9oTxghMM
AR,Universidad del Centro Educativo Latinoamericano Rosario,http://www.ucel.edu.ar/,ChIJ8yyHRA6rt5URC-lHnbRrISI
AR,Universidad del Cine - Buenos Aires,http://www.ucine.edu.ar/,ChIJh3sextQ0o5URsgx2O91OLxs
AR,Universidad del Museo Social Argentino,http://www.umsa.edu.ar/,ChIJrZCSCcTKvJURKudMbT5SIIc
AR,"Universidad del Norte ""Santo Tomás de Aquino""",http://www.unsta.edu.ar/,ChIJUfGc0Q9cIpQRbGb5S7LUnQo
AR,Universidad del Salvador,http://www.salvador.edu.ar/,ChIJkTp167zLvJUR4SF40QWDIOY
AR,Universidad de Mendoza,http://www.um.edu.ar/,ChIJr4cUgqkJfpYRQDoeIZChKJk
AR,Universidad de Morón,http://www.unimoron.edu.ar/,ChIJtVrQtWHHvJURDF6dcWomzGE
AR,Universidad de Palermo,http://www.palermo.edu.ar/,ChIJgUNHqofKvJUR4_vDO6wWAPA
AR,Universidad de San Andres,http://www.udesa.edu.ar/,ChIJkU6gyumvvJURC-xRQWUNIKs
AR,Universidad Empresarial Siglio 21,http://www.uesiglo21.edu.ar/,ChIJSwC4EOmbMpQRydMC03igq9s
AR,Universidad ISALUD,http://www.isalud.edu.ar/,ChIJh170YtbKvJURyD7YbtosBns
AR,"Universidad ""Juan Agustín Maza""",http://www.umaza.edu.ar/,ChIJYSDCOrUOfpYRppeI8D-Xiv4
AR,Universidad Maimónides,http://www.maimonides.edu.ar/,ChIJR5uEuRTKvJURz390CSBPZKc
AR,Universidad Nacional de Catamarca,http://www.unca.edu.ar/,ChIJ7_MVtrgoJJQRq4K1MjQ2wnM
AR,Universidad Nacional de Córdoba,http://www.unc.edu.ar/,ChIJ64PR5_KiMpQRgbD-7YyUuHg
AR,Universidad Nacional de Cuyo,http://www.uncu.edu.ar/,ChIJlXYsSkkIfpYRel28W1673ZY
AR,Universidad Nacional de Entre Ríos,http://www.uner.edu.ar/,ChIJbz2byYdStJUR_5aBak3xfyE
AR,Universidad Nacional de Formosa,http://www.unf.edu.ar/,ChIJbz6OQVKvXJQRj8A3n2BeAEk
AR,Universidad Nacional de General San Martín,http://www.unsam.edu.ar/,ChIJq5gQeWC3vJURTrfIroFaPek
AR,Universidad Nacional de General Sarmiento,http://www.ungs.edu.ar/,ChIJR8S-ByW9vJURjPedj89qTD4
AR,Universidad Nacional de Jujuy,http://www.unju.edu.ar/,ChIJqykZeEAPG5QRKmIg4c43Vuw
AR,Universidad Nacional de La Matanza,http://www.unlam.edu.ar/,ChIJg3DvwyzGvJUR5a1fQn8QZ4g
AR,Universidad Nacional de Lanus,http://www.unla.edu.ar/,ChIJKWgPvl7NvJURCvFAWiJNY3c
AR,Universidad Nacional de La Pampa,http://www.unlpam.edu.ar/,ChIJT7ML9QfNwpUR8UWXoLV6OGU
AR,Universidad Nacional de la Patagonia Austral,http://www.unpa.edu.ar/,ChIJUek6JrDf5b0RWWu6_fRqpcU
AR,"Universidad Nacional de la Patagonia ""San Juan Bosco""",http://www.unp.edu.ar/,ChIJMfk13glW5L0Rsok335Kh4c8
AR,Universidad Nacional de La Plata,http://www.unlp.edu.ar/,ChIJwV1dXTfmopURlDyKtR55R_s
AR,Universidad Nacional de La Rioja,http://www.unlar.edu.ar/,ChIJb-tze9DbJ5QRxXlE1Q2gv8A
AR,Universidad Nacional del Centro de la Provincia de Buenos Aires,http://www.unicen.edu.ar/,ChIJ3ztB4pkfkZURWOICVZ-Z0x0
AR,Universidad Nacional del Comahue,http://www.uncoma.edu.ar/,ChIJZ92EBN0zCpYRdyD3MET8YJ4
AR,Universidad Nacional del Littoral,http://www.unl.edu.ar/,ChIJAZRiX8eptZURlUp1_mfTlBo
AR,Universidad Nacional del Nordeste,http://www.unne.edu.ar/,ChIJ3WsdW_1qRZQRt9V4jWDOMXs
AR,Universidad Nacional del Noroeste de la Provincia de Buenos Aires,http://www.unnoba.edu.ar/,ChIJnZNZZjLruJURbtKWV9-pWDM
AR,Universidad Nacional de Lomas de Zamora,http://www.unlz.edu.ar/,ChIJTX7DSh_SvJUR8RN-V1bOQd4
AR,Universidad Nacional del Sur,http://www.uns.edu.ar/,ChIJ8eqpAlS77ZUR_QVf8iysdDY
AR,Universidad Nacional de Luján,http://www.unlu.edu.ar/,ChIJbZavOXaHvJURVpsepqPyfJM
AR,Universidad Nacional de Mar del Plata,http://www.mdp.edu.ar/,ChIJQ_KNMLfehJURAKTsaiyN8HM
AR,Universidad Nacional de Misiones,http://www.unam.edu.ar/,ChIJUX9JRtS4V5QRYfFBdZRT3dQ
AR,Universidad Nacional de Quilmes,http://www.unq.edu.ar/,ChIJk7M9Kf4xo5UR_l1E_-N5Cio
AR,Universidad Nacional de Río Cuarto,http://www.unrc.edu.ar/,ChIJAf-fCLj_zZURMbYjCx75UYg
AR,Universidad Nacional de Rosario,http://www.unr.edu.ar/,ChIJ23E401Oqt5URA00zaR1bKdU
AR,Universidad Nacional de Salta,http://www.unsa.edu.ar/,ChIJk1hy_xPBG5QRvR-NGrWogSk
AR,Universidad Nacional de San Juan,http://www.unsj.edu.ar/,ChIJVwqct_5AgZYRngYm5X4VDHE
AR,Universidad Nacional de San Luis,http://www.unsl.edu.ar/,ChIJhyR47E451JUR1EpRg7rfzys
AR,Universidad Nacional de Santiago del Estero,http://www.unse.edu.ar/,ChIJKazwE_lNO5QRlvgl7ZOpfW0
AR,Universidad Nacional de Tres de Febrero,http://www.untref.edu.ar/,ChIJE_GPn8vKvJURjZIRZ9oI_SI
AR,Universidad Nacional de Tucumán,http://www.unt.edu.ar/,ChIJg4ctCXlcIpQRyW-InqTrA7E
AR,Universidad Nacional de Villa María,http://www.unvm.edu.ar/,ChIJMbuvItBczJURID9BkIJXmDc
AR,Universidad Notarial Argentina,http://www.universidadnotarial.edu.ar/,ChIJWYVsQznmopURNifu8lZ1ogk
AR,Universidad Tecnológica Nacional,http://www.utn.edu.ar/,ChIJBePrXM3KvJURHtsGiWJ3Vhw
AR,Universidad Torcuato di Tella,http://www.utdt.edu/,ChIJ32HX6zC0vJURx-acsagzPA4
AT,Akademie der bildenden Künste Wien,http://www.akbild.ac.at/,ChIJm9jROYUHbUcRnJN3nY1sZmg
AT,Donau-Universität Krems,http://www.donau-uni.ac.at/,ChIJY4IuFkmEckcRthSPHNgHCVI
AT,Fachhochschule Burgenland,http://www.fh-burgenland.at/,ChIJASLCXO83bEcRhoMy1xvVKu4
AT,Fachhochschule für Bank- und Finanzwirtschaft,http://www.fh-vie.ac.at/,NA
AT,Fachhochschule JOANNEUM,http://www.fh-joanneum.at/,ChIJhfi15Q41bkcRTqLW_4Al9dw
AT,Fachhochschule Kärnten,http://www.fh-kaernten.ac.at/,ChIJr18q7rN0cEcReDRQl0zhgJ4
AT,Fachhochschule Krems,http://www.fh-krems.ac.at/,ChIJE0fyykiEckcRvctDJgWr_Sc
AT,Fachhochschule Kufstein (Tirol),http://www.fh-kufstein.ac.at/,ChIJiR12AFs3dkcRMs5W0LUSY3s
AT,Fachhochschule Salzburg,http://www.fh-sbg.ac.at/,ChIJ5c6nKByUdkcR6U9EZJ7qKXM
AT,Fachhochschule St. Pölten,http://www.fh-stpoelten.ac.at/,ChIJIdKftVR_ckcRk_ypSytiHYM
AT,Fachhochschule Vorarlberg,http://www.fhv.at/,ChIJF0IjCTdrm0cRVg5tdazrasg
AT,Fachhochschule Wiener Neustadt,http://www.fhwn.ac.at/,ChIJUybjnbXLbUcR3top4rSmy1k
AT,Fachhochschulstudiengänge der Wiener Wirtschaft,http://www.fhw.at/,ChIJ0_0DgoEHbUcRmOsawa8ADrA
AT,Fachhochschulstudiengänge Hagenberg,http://www.fh-hagenberg.at/,NA
AT,Fachhochschulstudiengänge Krems IMC,http://www.imc-krems.ac.at/,ChIJE0fyykiEckcRvctDJgWr_Sc
AT,Fachhochschulstudiengänge Steyr,http://www.fh-steyr.at/,NA
AT,Fachhochschulstudiengänge Wels,http://www.fh-wels.at/,NA
AT,Institute of Science and Technology,http://www.ist.ac.at/,ChIJlQPBDoCCeUgRVrfRprTbRp8
AT,Katholisch-Theologische Privatuniversität Linz,http://www.kth-linz.ac.at/,ChIJvcqXk4WXc0cR-eoJPhfjkYY
AT,MCI-Management Center Innsbruck,http://www.mci.edu/,ChIJoeIyJPxrnUcRAuIJkgOR-aU
AT,Medizinische Universität Graz,http://www.meduni-graz.at/,ChIJRQMgHXJKbkcRqqVOwTwQGxE
AT,Medizinische Universität Innsbruck,http://www.i-med.ac.at/,ChIJ0frl9eVrnUcRlVFPCZjxF_s
AT,Medizinische Universität Wien,http://www.meduniwien.at/,ChIJI8goxcYHbUcRdxRRuAY1p5c
AT,Montanuniversität Leoben,http://www.unileoben.ac.at/,ChIJZUp6mhfecUcR8Ue4sUPaE7k
AT,Private Universität für Medizinische Informatik und Technik Tirol,http://www.umit.at/,ChIJY8X_YYtlnUcR1sJ_WbAA_Lw
AT,Technikum Wien,http://www.technikum-wien.at/,ChIJz3HZbk8GbUcRnS-xuzjH_pk
AT,Technische Universität Graz,http://www.tugraz.at/,ChIJ9X3j9IVKbkcRow2N6LoMKY8
AT,Technische Universität Wien,http://www.tuwien.ac.at/,ChIJ_d7vP2UHbUcRElip0qAzmR4
AT,Universität für angewandte Kunst Wien,http://ns2.uni-ak.ac.at/,ChIJyen1PqAHbUcRUMD6spsGaH0
AT,Universität für Bodenkultur Wien,http://www.boku.ac.at/,ChIJW7GEIS8GbUcRM3HQQZb9AeI
AT,Universität für künstlerische und industrielle Gestaltung Linz,http://www.khs-linz.ac.at/,ChIJ867zm4aXc0cRubrnZbhrx4g
AT,Universität für Musik und darstellende Kunst Graz,http://www.kug.ac.at/,ChIJy0SFq39KbkcR3ZQDMYHpazQ
AT,Universität für Musik und darstellende Kunst  Wien,http://www.mdw.ac.at/,ChIJvQzIDXEHbUcRFE0wVJqfIPk
AT,Universität Graz,http://www.kfunigraz.ac.at/,ChIJrYPp9nhKbkcR7bQ0gWt0QM8
AT,Universität Innsbruck,http://www.uibk.ac.at/,ChIJ78niEO5rnUcRHyH58gBfFVs
AT,Universität Klagenfurt,http://www.uni-klu.ac.at/,ChIJOwKDo2R0cEcRi8_T48vUMxg
AT,Universität Linz,http://www.uni-linz.ac.at/,ChIJTejITkOYc0cRgZiYCAxn0eA
AT,Universität Mozarteum Salzburg,http://www.moz.ac.at/,ChIJu7uVVn2QdkcRRfyeu1fUUB4
AT,Universität Salzburg,http://www.sbg.ac.at/,ChIJS96hd4qQdkcREy1QnCCkQfA
